item,itemLabel
http://www.wikidata.org/entity/Q4642862,7-Bone Roast
http://www.wikidata.org/entity/Q6002018,ıslama köfte
http://www.wikidata.org/entity/Q2444993,çiğ köfte
http://www.wikidata.org/entity/Q14931087,İnegöl meatballs
http://www.wikidata.org/entity/Q6068180,İskilip dolması
http://www.wikidata.org/entity/Q8077181,Åpent Bakeri
http://www.wikidata.org/entity/Q55638286,Çöp şiş
http://www.wikidata.org/entity/Q2444993,Çiğ köfte
http://www.wikidata.org/entity/Q106777887,Çorbalık kesme
http://www.wikidata.org/entity/Q12659878,Žemaitiškas kastinys
http://www.wikidata.org/entity/Q107358460,Abacha Ugba
http://www.wikidata.org/entity/Q107358452,Achicha Ede
http://www.wikidata.org/entity/Q4684013,Adobe bread
http://www.wikidata.org/entity/Q4685940,adulterated food
http://www.wikidata.org/entity/Q4689119,Afghan bread
http://www.wikidata.org/entity/Q107359030,African breadfruit
http://www.wikidata.org/entity/Q107362795,African salad
http://www.wikidata.org/entity/Q96471573,Agbeli Kaklo
http://www.wikidata.org/entity/Q107855294,Agege bread
http://www.wikidata.org/entity/Q4699128,Aish Merahrah
http://www.wikidata.org/entity/Q5147092,Aiyu jelly
http://www.wikidata.org/entity/Q3270822,Ajdovi žganci
http://www.wikidata.org/entity/Q4701369,Akki rotti
http://www.wikidata.org/entity/Q3668485,Alinazik kebab
http://www.wikidata.org/entity/Q16827403,Allahabadi cake
http://www.wikidata.org/entity/Q23400,Allium sativum
http://www.wikidata.org/entity/Q4733894,almond bark
http://www.wikidata.org/entity/Q9056689,alphabet pasta
http://www.wikidata.org/entity/Q3893185,Altamura bread
http://www.wikidata.org/entity/Q107175849,Altoona-style pizza
http://www.wikidata.org/entity/Q25643944,Alu Bhaja
http://www.wikidata.org/entity/Q4747279,ammonia cookie
http://www.wikidata.org/entity/Q14635923,Ampo snack
http://www.wikidata.org/entity/Q4750734,Anadama bread
http://www.wikidata.org/entity/Q2330783,Angel cake
http://www.wikidata.org/entity/Q4764932,Animal cracker
http://www.wikidata.org/entity/Q2836947,animal feed
http://www.wikidata.org/entity/Q4764984,animal-source food
http://www.wikidata.org/entity/Q33873455,anise seed
http://www.wikidata.org/entity/Q11258799,Ankake spaghetti
http://www.wikidata.org/entity/Q6036443,Ankara tava
http://www.wikidata.org/entity/Q107093014,Antep Baklava
http://www.wikidata.org/entity/Q4198570,Apam balik
http://www.wikidata.org/entity/Q15731356,apple cultivar
http://www.wikidata.org/entity/Q4781273,apple dumpling
http://www.wikidata.org/entity/Q72409858,apple puree
http://www.wikidata.org/entity/Q4781285,apple soup
http://www.wikidata.org/entity/Q107166476,aquatic product
http://www.wikidata.org/entity/Q56394507,Arai pinang
http://www.wikidata.org/entity/Q4790861,Arisa Pitha
http://www.wikidata.org/entity/Q65561282,artichoke creme
http://www.wikidata.org/entity/Q12809408,artichoke rechel
http://www.wikidata.org/entity/Q4803469,asam pedas
http://www.wikidata.org/entity/Q4804429,Ash Reshteh
http://www.wikidata.org/entity/Q106091305,Asiago bagel
http://www.wikidata.org/entity/Q4806808,Asian soup
